"STRING_id","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B","Second.Trimester.Average","Term.Average","on_graph","cluster","updown","btw","cluster_max_btw","is_secreted"
"9606.ENSP00000301305","SLC39A4",55630,"solute carrier family 39 member 4",-1.22397084025602,5.74925363861177,-16.0165878014322,1.40806283207194e-24,1.30425731106308e-21,45.5654016250322,6.80110357945678,5.57713273920076,1,2,"red",143.244148306928,"",FALSE
"9606.ENSP00000301455","ANGPTL4",51129,"angiopoietin like 4",1.24085550423041,8.44848303808546,7.95784291738824,2.90003224123494e-11,7.66279517561174e-10,15.2639735610174,7.38212283913744,8.62297834336786,1,3,"green",618.773548030771,"",FALSE
"9606.ENSP00000301464","IGFBP6",3489,"insulin like growth factor binding protein 6",-1.40947933926716,6.52858856147612,-4.83153097602223,8.2553435646283e-06,5.69236324454291e-05,2.93425382998915,7.73985986865883,6.33038052939167,1,3,"red",97.5055738251839,"",FALSE
"9606.ENSP00000302150","PRL",5617,"prolactin",-1.35447091176021,5.77105499523878,-2.82814332419217,0.00617207114696948,0.0181238010273727,-3.34667174889153,6.93505343503271,5.5805825232725,1,3,"red",907.078846248247,"",FALSE
"9606.ENSP00000303830","INSR",3643,"insulin receptor",1.52683055915693,6.43454336757486,9.86457822059753,1.13234242719919e-14,6.62440185568142e-13,23.0322865050181,5.12242335579937,6.6492539149563,1,2,"green",1435.3111524238,"",FALSE
"9606.ENSP00000304169","PITX2",5308,"paired like homeodomain 2",-1.52162613810032,6.25060297727345,-13.0447061666149,4.79965887166921e-20,1.17683400540207e-17,35.2777286154474,7.55825043970341,6.03662430160309,1,3,"red",345.634794954067,"",FALSE
"9606.ENSP00000304501","ADORA2B",136,"adenosine A2b receptor",-1.26471995052935,6.31105496364065,-8.98882627394714,4.07024327826097e-13,1.72679812158894e-11,19.4848702192176,7.39792367112682,6.13320372059747,1,3,"red",229.559017461241,"",FALSE
"9606.ENSP00000305714","BMP1",649,"bone morphogenetic protein 1",1.35660735743157,9.1598988206033,8.41967502162275,4.27387469290648e-12,1.41666625755129e-10,17.1576065042105,7.99406437281055,9.35067173024212,1,3,"green",450.373960082568,"",TRUE
"9606.ENSP00000305919","HTRA4",203100,"HtrA serine peptidase 4",-1.38171563124631,7.22635714668352,-4.90353054339213,6.31030277692861e-06,4.49430492096244e-05,3.19478595112941,8.41376901728581,7.03205338603951,1,4,"red",229.047065180399,"",TRUE
"9606.ENSP00000306015","SYNPO2",171024,"synaptopodin 2",1.23118990160652,5.18918327009298,6.93469619218594,1.99806299207326e-09,3.3924342430588e-08,11.0858740616261,4.13112944839987,5.3623193500064,1,2,"green",337.894573905847,"",FALSE
"9606.ENSP00000306100","PAM",5066,"peptidylglycine alpha-amidating monooxygenase",1.49262555714071,8.93561504642687,9.36910193628358,8.53648020221939e-14,4.11354723732959e-12,21.0315159312583,7.65288995825907,9.14551551539978,1,3,"green",23.3036265347809,"",FALSE
"9606.ENSP00000306512","CXCL8",3576,"C-X-C motif chemokine ligand 8",-2.45957408274166,5.66637520507631,-5.59864741426288,4.37726556685201e-07,4.21131845332508e-06,5.79386414802214,7.78007168243243,5.32049759969077,1,3,"red",2872.14450958694,"",FALSE
"9606.ENSP00000306991","HAS2",3037,"hyaluronan synthase 2",-1.47775482465598,4.48437693503147,-7.5236783380395,1.75485636624957e-10,3.80477505779963e-09,13.485349754979,5.7543224874702,4.27656766281422,1,3,"red",771.37964393095,"",FALSE
"9606.ENSP00000307513","MRC2",9902,"mannose receptor C type 2",-1.24824226808048,5.70222072045301,-14.4009105131973,3.5666289980665e-22,1.69904015099322e-19,40.1170646743504,6.77492891958468,5.5266866515042,1,3,"red",84.9805193203955,"",FALSE
"9606.ENSP00000308117","CD248",57124,"CD248 molecule",-1.11401942668251,8.05507285223239,-4.49362594430036,2.84721629194328e-05,0.000168160245255297,1.73724714918145,9.01243329703767,7.89841387035516,1,3,"red",222.999154046484,"",FALSE
"9606.ENSP00000308944","HLTF",6596,"helicase like transcription factor",-1.00699263377534,5.66579356235627,-7.21268039654058,6.35319317682354e-10,1.21475676418783e-08,12.215571370271,6.53117785700695,5.52418522323161,1,2,"red",197.079863766381,"",FALSE
"9606.ENSP00000308970","PSG1",5669,"pregnancy specific beta-1-glycoprotein 1",3.74604045119189,9.04824121278136,8.12182674269918,1.46890291928681e-11,4.25191291202585e-10,15.9364756134111,5.82898770003832,9.57502815123022,1,4,"green",20.3253589806335,"",TRUE
"9606.ENSP00000309124","OLR1",4973,"oxidized low density lipoprotein receptor 1",-1.01044548873038,8.40902581421774,-4.00059982994083,0.000160555900163114,0.000766155845283227,0.0769569401467773,9.27737740609541,8.26693191736503,1,3,"red",216.509756910781,"",FALSE
"9606.ENSP00000309524","CSHL1",1444,"chorionic somatomammotropin hormone like 1",2.53485890607899,11.722043562496,10.8684598756716,2.01968877074121e-16,1.89181297048136e-14,27.0205806879522,9.54364919008439,12.0785080961634,1,3,"green",9.76240459082973,"",TRUE
"9606.ENSP00000310208","SLC5A6",8884,"solute carrier family 5 member 6",1.01945635767839,9.05223617553602,5.14398174543289,2.54377405022441e-06,2.01867419035657e-05,4.07752368561166,8.17614086815615,9.19559722583454,1,2,"green",37.8138733995963,"",FALSE
"9606.ENSP00000310244","RASGRP1",10125,"RAS guanyl releasing protein 1",2.41098441557941,5.73761730772998,13.1177837243128,3.66349108397519e-20,9.39713643740283e-18,35.5446704997049,3.66567757559142,6.07666199117083,1,2,"green",317.867585227055,"",FALSE
"9606.ENSP00000310435","CRYBG2",55057,"crystallin beta-gamma domain containing 2",1.0352616808151,6.27575039962655,9.66913961963429,2.50636327216746e-14,1.3837283058559e-12,22.2452858162008,5.38607239267607,6.42133407349117,1,2,"green",14.4702685843461,"",FALSE
"9606.ENSP00000311291","SLCO2A1",6578,"solute carrier organic anion transporter family member 2A1",1.47091869375715,9.0793772824764,5.50515687262637,6.31112290120968e-07,5.82643145802154e-06,5.43639255057929,7.81530653002885,9.286225223786,1,2,"green",156.621978828292,"",FALSE
"9606.ENSP00000311430","RPL4",6124,"ribosomal protein L4",-1.35019561918578,10.2120667027899,-12.5422417555163,3.13163738033277e-19,6.26163225862199e-17,33.4235160132016,11.3723910630277,10.0221954438419,1,2,"red",219.235570854252,"",FALSE
"9606.ENSP00000312029","UCP2",7351,"uncoupling protein 2",-1.32607545442237,7.19447764983646,-7.64439292643727,1.06411249998664e-10,2.44716520169342e-09,13.9793867271261,8.33407374348068,7.00799828905831,1,3,"red",437.769165417448,"",FALSE
"9606.ENSP00000312134","PRG2",5553,"proteoglycan 2, pro eosinophil major basic protein",-1.80439139986944,11.2447246042536,-5.23496199887744,1.79614955471793e-06,1.47595867549591e-05,4.41629888095014,12.7953734635164,10.990982063647,1,3,"red",57.4815079600851,"",FALSE
"9606.ENSP00000312272","YPEL2",388403,"yippee like 2",1.10156983364722,6.50880540382239,13.7643505056806,3.45780625428888e-21,1.2010834099533e-18,37.8759144450477,5.56214382803181,6.66371366167903,1,2,"green",36.7312223104585,"",FALSE
"9606.ENSP00000312652","LEP",3952,"leptin",2.57859166618409,7.61351894130616,5.47403356607165,7.12552862760553e-07,6.51694672562079e-06,5.31788156043687,5.3975417281792,7.9761333943633,1,3,"green",1636.04364102172,"",TRUE
"9606.ENSP00000312673","GH1",2688,"growth hormone 1",2.32696604649782,10.440010540417,9.76049006813777,1.72817679851019e-14,9.86777115121929e-13,22.6135169045306,8.44027409420795,10.7672401407058,1,3,"green",29.7730854027321,"",FALSE
"9606.ENSP00000312778","IFT80",57560,"intraflagellar transport 80",-1.05943708472737,5.02555826315341,-10.4815555092221,9.42314287584553e-16,6.92123617484461e-14,25.4950604411816,5.93601200784099,4.87657492311363,1,2,"red",96.6527059151539,"",FALSE
"9606.ENSP00000314036","AGPAT4",56895,"1-acylglycerol-3-phosphate O-acyltransferase 4",-1.02585536873281,5.45479712135295,-12.3495362962357,6.4835501252172e-19,1.17500251345377e-16,32.7037789042869,6.3363915788577,5.3105362101249,1,2,"red",59.7675550630243,"",FALSE
"9606.ENSP00000314441","METTL1",4234,"methyltransferase like 1",-1.23100867026972,5.44058913900316,-10.4391678288918,1.11655603046981e-15,8.09406030261877e-14,25.327004045892,6.4984872150162,5.26747854474649,1,2,"red",83.8778409422626,"",FALSE
"9606.ENSP00000315006","SLC28A2",9153,"solute carrier family 28 member 2",-1.83023535600572,4.72423408939077,-13.7710211651012,3.3755585003464e-21,1.19746142289948e-18,37.8996783988961,6.29709259845819,4.46685724245246,1,2,"red",192.407246489876,"",FALSE
"9606.ENSP00000315743","CCNG2",901,"cyclin G2",-1.065190130097,6.15237584307283,-6.29042300483367,2.77190807701868e-08,3.5702758006915e-07,8.49816425554095,7.06777361112494,6.00258348102794,1,2,"red",561.523621099564,"",FALSE
"9606.ENSP00000316786","HSD11B2",3291,"hydroxysteroid 11-beta dehydrogenase 2",2.97005529850582,8.47024243311964,10.52694930385,7.8590723609824e-16,6.03844762556035e-14,25.6748374691705,5.91785116096621,8.88790645947202,1,2,"green",243.265057183393,"",FALSE
"9606.ENSP00000316891","LIMCH1",22998,"LIM and calponin homology domains 1",2.165923407847,7.85542134061042,10.8384937001537,2.27431382905247e-16,2.09047881963562e-14,26.902987319255,5.9940809119919,8.16000431983891,1,2,"green",538.088582555902,"",FALSE
"9606.ENSP00000317214","CAPN6",827,"calpain 6",2.4445861555579,9.94406697974591,8.66315778330317,1.56048078702756e-12,5.83360900495752e-11,18.154586781515,7.84325075231334,10.2878369078712,1,4,"green",88.3859661333014,"",FALSE
"9606.ENSP00000318437","FDCSP",260436,"follicular dendritic cell secreted protein",-1.14544264418191,3.98216770810617,-5.42230701631533,8.71375477344163e-07,7.78170505289729e-06,5.12147941836566,4.96653248044999,3.82108983626809,1,3,"red",98.9599894580227,"",FALSE
"9606.ENSP00000318602","PRTFDC1",56952,"phosphoribosyl transferase domain containing 1",-1.3544069972386,4.6760124457177,-14.5635575810836,2.01278111357393e-22,9.87032338429946e-20,40.6810847044069,5.83995595896962,4.48554896173103,1,2,"red",183.223780430804,"",FALSE
"9606.ENSP00000319096","RAP2B",5912,"RAP2B, member of RAS oncogene family",-1.27446967767912,5.70418556749411,-19.0855129502579,9.12519804472727e-29,2.17349181428197e-25,55.0057914372576,6.7994329467496,5.52496326907048,1,2,"red",1048.21298808249,"",FALSE
"9606.ENSP00000319140","PSG11",5680,"pregnancy specific beta-1-glycoprotein 11",4.97370143721731,10.6610869725008,12.0622782553707,1.93470146186437e-18,3.10166129554468e-16,31.622189824552,6.38681229989215,11.3605137371095,1,4,"green",1.9145068996204,"",TRUE
"9606.ENSP00000320147","EZH2",2146,"enhancer of zeste 2 polycomb repressive complex 2 subunit",-1.0179348566502,5.30359265638799,-13.005496099006,5.54980328805406e-20,1.32188386031036e-17,35.1342123399714,6.17838042382176,5.16044556717156,1,3,"red",3697.7439837042,"",FALSE
"9606.ENSP00000320346","ELL3",80237,"elongation factor for RNA polymerase II 3",-2.02054225734643,5.24323899841403,-19.6536890726937,1.71904479518036e-29,4.77693897834037e-26,56.631259632383,6.97964250082112,4.95910024347469,1,2,"red",23.1438769434725,"",FALSE
"9606.ENSP00000321132","ZNF554",115196,"zinc finger protein 554",1.49706582655514,5.76935927095017,8.01925563320813,2.24782901099592e-11,6.12386488567564e-10,15.5158183623811,4.48281832625435,5.97988415280949,1,2,"green",0,"",FALSE
"9606.ENSP00000321455","MICU3",286097,"mitochondrial calcium uptake family member 3",2.13393076850155,6.07582430059576,7.24816472760926,5.48694575307756e-10,1.07170755181585e-08,12.3601790738013,4.24197754641475,6.37590831491629,1,2,"green",50.985033875826,"",FALSE
"9606.ENSP00000321962","FIBIN",387758,"fin bud initiation factor homolog",-1.2954792143071,5.21550788273703,-11.5635132496835,1.32218105040471e-17,1.69574805026136e-15,29.7200479281009,6.32881033253219,5.03333111822509,1,3,"red",202.333367427064,"",FALSE
"9606.ENSP00000322061","C7",730,"complement C7",1.07007337129124,7.85350254201403,3.76224188709647,0.000356941702626679,0.00154458577936533,-0.683716391576614,6.93390823856062,8.00398160985186,1,3,"green",43.2861225868509,"",FALSE
"9606.ENSP00000322229","FADS1",3992,"fatty acid desaturase 1",-1.35772416490604,6.27842017974253,-11.401741034415,2.48168910732457e-17,2.97677715729658e-15,29.0966894290451,7.44521438395865,6.08749021905262,1,2,"red",411.271705902452,"",FALSE
"9606.ENSP00000322273","OLFML3",56944,"olfactomedin like 3",-1.32710428084328,6.96298701257056,-10.6146079963069,5.53872938142178e-16,4.39748737983073e-14,26.021412951348,8.10346725392026,6.77636297307697,1,3,"red",331.21061503315,"",FALSE
"9606.ENSP00000322706","HMGCS1",3157,"3-hydroxy-3-methylglutaryl-CoA synthase 1",-1.03103250638809,6.77552617634515,-8.7742256515742,9.86220696663587e-13,3.79751909364249e-11,18.6087597946474,7.6615697365224,6.63053723013432,1,2,"red",342.558123158837,"",FALSE
"9606.ENSP00000324277","APOLD1",81575,"apolipoprotein L domain containing 1",1.15887420599041,6.87262994837544,5.55625470193993,5.16845617140122e-07,4.88789958852936e-06,5.63149987895144,5.87672242760243,7.03559663359284,1,2,"green",54.4626524147192,"",FALSE
"9606.ENSP00000325091","LRCH2",57631,"leucine rich repeats and calponin homology domain containing 2",-1.25544095424443,5.36364485594893,-9.55229261743191,4.03622394934501e-14,2.11622521721476e-12,21.7733563407213,6.44253942600273,5.1870984717583,1,2,"red",163.669193910908,"",FALSE
"9606.ENSP00000325285","MTMR4",9110,"myotubularin related protein 4",1.51200429255282,8.4893242909975,8.51402300707031,2.89180407196381e-12,9.9617870437712e-11,17.5441164026497,7.18994560208492,8.70194989463774,1,2,"green",48.4682316055715,"",FALSE
"9606.ENSP00000325663","NFKBIZ",64332,"NFKB inhibitor zeta",-1.12026004250871,7.95550395448412,-5.45157299683963,7.77671212852683e-07,7.05446797165005e-06,5.23251335792388,8.91822742851504,7.79796738600634,1,2,"red",700.861686288898,"",FALSE
"9606.ENSP00000328083","ARHGEF37",389337,"Rho guanine nucleotide exchange factor 37",1.02003912012317,6.36765176781928,8.55670938019847,2.42354552444483e-12,8.59739883597206e-11,17.7189152599227,5.49105564896343,6.51109476908661,1,2,"green",22.3727963293622,"",FALSE
"9606.ENSP00000328181","NOG",9241,"noggin",-1.58095797030051,5.98773943947109,-6.33060032984965,2.35587421401672e-08,3.09531054139486e-07,8.65792494107018,7.34637519519808,5.76541722489758,1,3,"red",253.320805599888,"",TRUE
"9606.ENSP00000328547","DNMT3B",1789,"DNA methyltransferase 3 beta",-1.03521045067457,5.11660976410502,-14.0704457564996,1.15239591574726e-21,5.05628871138264e-19,38.9602954456949,6.00624374515349,4.97103329447891,1,3,"red",769.18430026849,"",FALSE
"9606.ENSP00000330032","UPP1",7378,"uridine phosphorylase 1",1.35799805802609,7.39119874589637,11.6121582243913,1.09476431056977e-17,1.44865121826427e-15,29.9068877580802,6.2241691647802,7.58216722280629,1,2,"green",336.645660781738,"",FALSE
"9606.ENSP00000330278","PLEKHH1",57475,"pleckstrin homology, MyTH4 and FERM domain containing H1",1.32131088392629,6.34077897782827,6.56917872704755,8.93193366089387e-09,1.27172259120472e-07,9.61145083897282,5.20527743695412,6.52658832088041,1,2,"green",4.8042379150198,"",FALSE
"9606.ENSP00000330658","PAPPA",5069,"pappalysin 1",2.70191867649493,11.6342436938424,9.54168356025051,4.21488448963866e-14,2.19608653424205e-12,21.7304582051794,9.31228233122957,12.0142010077245,1,3,"green",686.932481685184,"",TRUE
"9606.ENSP00000330959","IL1R2",7850,"interleukin 1 receptor type 2",-1.04439983686568,6.55345259765324,-2.79833255187593,0.00670447735940749,0.0194035325487591,-3.42227630326244,7.45098370745968,6.406583870594,1,3,"red",276.335478675973,"",FALSE
"9606.ENSP00000331544","FBLN1",2192,"fibulin 1",1.22946871047582,10.9074742628979,4.76423836175208,1.05960954536766e-05,7.06109910068544e-05,2.6924259969502,9.85089958983275,11.0803683003086,1,3,"green",652.02216315776,"",TRUE
"9606.ENSP00000331608","IRX3",79191,"iroquois homeobox 3",-1.07645578977627,5.89030701130434,-9.43893194409834,6.41438131052203e-14,3.19244715195026e-12,21.3145671030656,6.81538620564332,5.73893041586705,1,3,"red",139.197465415628,"",FALSE
"9606.ENSP00000332139","CFD",1675,"complement factor D",-1.04580943061774,8.05376456125456,-7.06355216103896,1.17546650553339e-09,2.1279645001909e-08,11.6087810966446,8.95250704069168,7.90669761007394,1,3,"red",197.299857590094,"",FALSE
"9606.ENSP00000332215","PSG3",5671,"pregnancy specific beta-1-glycoprotein 3",3.85988460110141,10.858084541316,10.973144134164,1.33496905138228e-16,1.35382144055975e-14,27.4306220798153,7.54099621224448,11.4008808133459,1,4,"green",141.566768358211,"",TRUE
"9606.ENSP00000332449","CRIP1",1396,"cysteine rich protein 1",1.23529742891587,8.145652417796,6.75369105932122,4.20068270520324e-09,6.54560586391155e-08,10.3539278005696,7.08406868982142,8.3193661187373,1,2,"green",182.205324318149,"",FALSE
"9606.ENSP00000332511","OLFML1",283298,"olfactomedin like 1",-1.01275305684635,5.1115729848276,-10.6331488738275,5.14413013124997e-16,4.10373596547037e-14,26.0946176691644,5.98190764305494,4.96915458620858,1,2,"red",142.357332362763,"",FALSE
"9606.ENSP00000332773","IGDCC3",9543,"immunoglobulin superfamily DCC subclass member 3",-1.16115343481498,6.67231430259468,-11.0073231150101,1.1664719427661e-16,1.20053004331723e-14,27.5642402046999,7.6701805356388,6.50902710082382,1,2,"red",400.019830961111,"",FALSE
"9606.ENSP00000332879","FLRT2",23768,"fibronectin leucine rich transmembrane protein 2",-1.15687622183859,4.97967416812381,-10.7753662413815,2.92156596733262e-16,2.5238999675304e-14,26.6549488102033,5.97386467126634,4.81698844942775,1,2,"red",111.864573000475,"",FALSE
"9606.ENSP00000333157","GH2",2689,"growth hormone 2",4.70895778836244,10.5911517745386,11.4605266292909,1.97344711180272e-17,2.43728027371013e-15,29.3235639475056,6.54439117516462,11.2533489635271,1,3,"green",123.867271951858,"",TRUE
"9606.ENSP00000333519","SLC24A3",57419,"solute carrier family 24 member 3",-1.18441435911657,5.66101478840441,-11.2396768197824,4.67739234705393e-17,5.26933531097501e-15,28.4691522704939,6.67887087827022,5.49445651915364,1,2,"red",257.521949665591,"",FALSE
"9606.ENSP00000333926","ABCC5",10057,"ATP binding cassette subfamily C member 5",-1.02960068029358,5.59307469337344,-13.1186987680391,3.65113622896547e-20,9.39713643740283e-18,35.5480085976822,6.47788777800073,5.44828709770715,1,2,"red",148.277942445068,"",FALSE
"9606.ENSP00000334382","HOMER1",9456,"homer scaffold protein 1",-1.16409152381381,6.31530658817013,-13.0111830357249,5.43406992296923e-20,1.31307605544444e-17,35.1550400408984,7.31569774144762,6.15160621763381,1,2,"red",295.249047170607,"",FALSE
"9606.ENSP00000334928","PTPRB",5787,"protein tyrosine phosphatase receptor type B",1.16187123350142,5.9767484559248,6.62589542756696,7.08592295834911e-09,1.04183063037526e-07,9.8392485787634,4.97826536463451,6.14013659813594,1,2,"green",291.718766321567,"",FALSE
"9606.ENSP00000335196","GLDN",342035,"gliomedin",2.67410929440479,8.64776034932182,9.29835636371796,1.14071650865956e-13,5.39272491336605e-12,20.7444293233476,6.34969767444271,9.0238069688475,1,2,"green",365.309724559759,"",FALSE
"9606.ENSP00000335357","CDKN3",1033,"cyclin dependent kinase inhibitor 3",-1.23615805861945,4.93224524140323,-10.2161700017978,2.73386313269939e-15,1.86810245948758e-13,24.4400098300119,5.99456857302931,4.75841051440987,1,2,"red",832.896295737726,"",FALSE
"9606.ENSP00000335605","CMTM7",112616,"CKLF like MARVEL transmembrane domain containing 7",-1.03967728766728,6.97764689539805,-9.58986125406099,3.46252940812501e-14,1.86228234908607e-12,21.9252010811548,7.87111956448712,6.83144227681984,1,2,"red",7.89908079896107,"",FALSE
"9606.ENSP00000336775","SYNM",23336,"synemin",1.03177548566257,6.40582002554522,8.19050216931345,1.10486027967472e-11,3.27781769448695e-10,16.2181123262299,5.51913796755394,6.55091345321652,1,2,"green",88.7315938622279,"",FALSE
"9606.ENSP00000336829","FGG",2266,"fibrinogen gamma chain",-1.07349032378044,4.49531464967248,-4.02567862514094,0.000147391177233242,0.00070942641397513,0.158673216817399,5.4178453966713,4.34435507289086,1,3,"red",346.515383397945,"",FALSE
"9606.ENSP00000337065","CXCL14",9547,"C-X-C motif chemokine ligand 14",-2.18572858763685,7.26700337562812,-12.3267165672359,7.0691964613298e-19,1.25387992127396e-16,32.6182370457581,9.14536388062854,6.95963529299169,1,3,"red",349.605724318633,"",FALSE
"9606.ENSP00000337972","GDPD5",81544,"glycerophosphodiester phosphodiesterase domain containing 5",1.76720422034654,8.25046829872085,8.91288677637849,5.56565505326534e-13,2.274415850566e-11,19.1750816378526,6.73177717186053,8.49898139220708,1,2,"green",274.723521569819,"",FALSE
"9606.ENSP00000338157","ZBTB16",7704,"zinc finger and BTB domain containing 16",1.32245809552851,6.18380301971246,7.65170283819079,1.03235031626964e-10,2.38398570957946e-09,14.0093189228121,5.04731559386765,6.36977368939616,1,3,"green",432.157833240853,"",FALSE
"9606.ENSP00000338272","HEY1",23462,"hes related family bHLH transcription factor with YRPW motif 1",1.03804777808214,7.07579862448646,6.91809534442419,2.13921491462378e-09,3.59910497189933e-08,11.0186116438034,6.18372631519711,7.22177409327926,1,3,"green",127.652372852386,"",FALSE
"9606.ENSP00000338562","STX3",6809,"syntaxin 3",1.31613888935723,7.88672481352907,10.8050528300273,2.59683580329477e-16,2.3277980294803e-14,26.7716452154402,6.75566795548769,8.07180684484493,1,2,"green",143.141275459549,"",FALSE
"9606.ENSP00000340684","MAOA",4128,"monoamine oxidase A",1.5364190782019,9.64830701891906,7.02453079792681,1.38049279195724e-09,2.45645211529382e-08,11.4502828082828,8.3279468735893,9.8643659517912,1,2,"green",1841.00950521259,"",FALSE
"9606.ENSP00000340989","SFN",2810,"stratifin",-1.37857711438816,5.82935154483698,-5.05352765521967,3.58726085788966e-06,2.74233838989428e-05,3.74324233157144,7.01406625251431,5.63548913812615,1,2,"red",2067.0482146953,"2, SFN, 1587",FALSE
"9606.ENSP00000341360","COBLL1",22837,"cordon-bleu WH2 repeat protein like 1",1.68161397346899,9.87440599204165,10.76974708329,2.98748720751056e-16,2.56754506241359e-14,26.6328497005128,8.42926898359173,10.1108829570607,1,2,"green",148.199439740582,"",FALSE
"9606.ENSP00000341489","SYDE1",85360,"synapse defective Rho GTPase homolog 1",1.24440926809462,8.02891555143545,8.53919748893749,2.60568017573763e-12,9.1655075042349e-11,17.6472107223164,6.95950133666663,8.20391060476126,1,1,"green",176.453913202083,"",FALSE
"9606.ENSP00000341610","C15ORF48",84419,"chromosome 15 open reading frame 48",-1.2885005808137,6.82525979392964,-5.35224241345583,1.1432270334856e-06,9.94834255182958e-06,4.85659790817268,7.93256498056641,6.64406439975272,1,4,"red",131.048844501737,"",FALSE
"9606.ENSP00000341838","TNNI3",7137,"troponin I3, cardiac type",-1.30817235323544,4.47642675456942,-17.8915981763109,3.41580081150929e-27,5.69516469302943e-24,51.4690134934568,5.60063737063112,4.29246501739568,1,3,"red",208.111673745951,"",FALSE
"9606.ENSP00000342137","NCCRP1",342897,"NCCRP1, F-box associated domain containing",2.48470696165506,7.17957954391605,12.6466044231816,2.11569178121195e-19,4.30182061806669e-17,33.8113210032496,5.04428449874373,7.5289914603988,1,2,"green",67.9926380478007,"",FALSE
"9606.ENSP00000342609","ACER2",340485,"alkaline ceramidase 2",1.45174466267834,6.77619330311519,7.52675029306725,1.73266605762186e-10,3.76155484098037e-09,13.4979154407291,5.52860023362599,6.98034489630433,1,2,"green",79.7960995334248,"",FALSE
"9606.ENSP00000343924","PRELP",5549,"proline and arginine rich end leucine rich repeat protein",1.06005300228104,5.5438510129347,11.0016897566901,1.19269226398289e-16,1.21998516057588e-14,27.5422261791768,4.63286796409943,5.69292096638047,1,1,"green",239.22962485113,"",FALSE
"9606.ENSP00000344125","POMGNT2",84892,"protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)",-1.2003623581604,5.40949360858754,-13.9583429954834,1.72093281150544e-21,6.99832018688542e-19,38.5645983158729,6.44105501013163,5.24069265197123,1,1,"red",9.52749603302544,"",FALSE
"9606.ENSP00000344242","LRRC17",10234,"leucine rich repeat containing 17",-1.0592926736145,4.27681694234518,-3.82298669963691,0.000291914516994765,0.00129789086449433,-0.49267275665003,5.18714658373265,4.12785391011814,1,2,"red",304.59312783642,"",FALSE
"9606.ENSP00000344260","GALNT15",117248,"polypeptide N-acetylgalactosaminyltransferase 15",1.81756140884504,5.56124201552797,9.05260567246574,3.13031979598075e-13,1.36986409339599e-11,19.7448341410545,3.99927517980176,5.8168365886468,1,2,"green",163.210544874522,"",FALSE
"9606.ENSP00000344562","CORO6",84940,"coronin 6",2.12794447414359,7.88662550905552,7.44871339697027,2.39371090741277e-10,5.02649143064146e-09,13.178831053354,6.05792322658837,8.18586770073197,1,2,"green",58.3290870750095,"",FALSE
"9606.ENSP00000344674","DHRS2",10202,"dehydrogenase/reductase 2",1.07497526991247,6.19900789445343,4.40774738401427,3.87501294232579e-05,0.000219880516575365,1.44027288476704,5.2752010218724,6.35017629178487,1,2,"green",370.86053486188,"",FALSE
"9606.ENSP00000344791","ZNF600",162966,"zinc finger protein 600",1.16263969287875,6.01413598944133,8.77678253994486,9.75863524886305e-13,3.76764889812668e-11,18.6192098763403,5.01499250337366,6.17763219625241,1,2,"green",28.6223397650612,"",FALSE
"9606.ENSP00000344903","MAFK",7975,"MAF bZIP transcription factor K",1.33098826206865,6.23720594455774,10.5729464621787,6.5401935330069e-16,5.09554424186093e-14,25.8567931662743,5.09338790684249,6.42437616891114,1,2,"green",44.8332070243557,"",FALSE
"9606.ENSP00000344967","SPRY4",81848,"sprouty RTK signaling antagonist 4",1.36529905255519,6.09200956548939,8.32470990395389,6.33416957397613e-12,2.04273905816062e-10,16.768386289811,4.91870569219977,6.28400474475496,1,3,"green",60.9223155794113,"",FALSE
"9606.ENSP00000345393","MAFF",23764,"MAF bZIP transcription factor F",1.66179681231292,8.21132718067505,10.8451562096883,2.21504179756493e-16,2.05174399393334e-14,26.92914068034,6.78322054509363,8.44501735740655,1,2,"green",213.009902696401,"",FALSE
"9606.ENSP00000345751","SCNN1B",6338,"sodium channel epithelial 1 beta subunit",2.32218762540724,6.85821703873916,11.4435033940233,2.10876142425346e-17,2.56396662167017e-15,29.2579067663895,4.8625870481548,7.18477467356205,1,2,"green",249.855683962688,"",FALSE
"9606.ENSP00000346080","RPL22L1",200916,"ribosomal protein L22 like 1",-1.12754224749955,5.3483335782659,-12.2173948304733,1.07073112341938e-18,1.82166326742565e-16,32.2075231127955,6.31731519721083,5.18977294971128,1,2,"red",76.6464223821504,"",FALSE
"9606.ENSP00000346959","SLC38A6",145389,"solute carrier family 38 member 6",-1.21589647346261,5.37887898771511,-11.441878319419,2.12215794272466e-17,2.56396662167017e-15,29.2516372173545,6.42379001959704,5.20789354613443,1,2,"red",72.0745686063394,"",FALSE
"9606.ENSP00000346990","SCARA5",286133,"scavenger receptor class A member 5",-1.06264694767472,5.78931085234936,-2.87085130698088,0.00547693024082011,0.0163503774225951,-3.2372645696139,6.70252307300732,5.6398761253326,1,1,"red",104.872326734417,"",FALSE
"9606.ENSP00000347486","MORN3",283385,"MORN repeat containing 3",1.4577534358247,6.35627713897363,8.60323832825033,1.99920868710733e-12,7.23054369634284e-11,17.9093913355731,5.10352028006178,6.56127371588648,1,2,"green",0,"",FALSE
