"gene","logFC_softimpute","logFC_intersect","diff","abs_diff"
"157506",0.42916650733037,0.410107180236361,0.019059327094009,0.019059327094009
"157567",0.195317177495268,0.200800010785038,-0.00548283328977001,0.00548283328977001
"157638",0.257844842650254,0.232707098046318,0.025137744603936,0.025137744603936
"157697",-0.186592473589688,-0.183827485338277,-0.002764988251411,0.002764988251411
"157769",-0.194571096510958,-0.161558040279753,-0.033013056231205,0.033013056231205
"157922",0.0295261020673214,0.015549819468396,0.0139762825989254,0.0139762825989254
"158",0.0111688648371877,0.00365165560416928,0.00751720923301842,0.00751720923301842
"158056",-0.0605669283896675,-0.0536894832212668,-0.0068774451684007,0.0068774451684007
"158234",0.0303180122174556,0.042982539606764,-0.0126645273893084,0.0126645273893084
"158293",-0.196042494762513,-0.182650215038296,-0.013392279724217,0.013392279724217
"1583",-0.275192732411167,-0.293482059607039,0.018289327195872,0.018289327195872
"158747",-0.111146180375041,-0.0786295995915904,-0.0325165807834506,0.0325165807834506
"1588",0.0924471649970528,0.0853678236332985,0.00707934136375429,0.00707934136375429
"159",-0.11727431800774,-0.12628123653718,0.00900691852944001,0.00900691852944001
"159013",-0.106780289015799,-0.107260890286534,0.000480601270735001,0.000480601270735001
"159090",0.154586123014935,0.139240941157072,0.015345181857863,0.015345181857863
"1592",-1.32855799633494,-1.16712717397062,-0.16143082236432,0.16143082236432
"1595",0.104974651071372,0.0799366683663374,0.0250379827050346,0.0250379827050346
"16",-0.245227157555921,-0.250978489859403,0.00575133230348202,0.00575133230348202
"160",-0.184928648412857,-0.164826788226079,-0.020101860186778,0.020101860186778
"1601",0.14301282175187,0.167914970899502,-0.024902149147632,0.024902149147632
"1603",-0.273757879401252,-0.264254578642812,-0.00950330075844003,0.00950330075844003
"1604",-0.106040336707066,-0.112676353603347,0.006636016896281,0.006636016896281
"160418",-0.0215184547243941,-0.0195001003909209,-0.0020183543334732,0.0020183543334732
"1605",-0.00112493282449878,-0.00432613777074554,0.00320120494624676,0.00320120494624676
"1606",-0.0899696448675516,-0.0778239772056459,-0.0121456676619057,0.0121456676619057
"160622",0.121306304002814,0.140233971288154,-0.01892766728534,0.01892766728534
"160760",-0.05184815293381,-0.0188747489025085,-0.0329734040313015,0.0329734040313015
"160897",-0.204785791732922,-0.187329134086173,-0.017456657646749,0.017456657646749
"1611",-0.110397084163625,-0.102237189807199,-0.008159894356426,0.008159894356426
"161198",0.430239953191993,0.420564361185993,0.00967559200599999,0.00967559200599999
"1612",0.0390925478086196,0.0736762016417047,-0.0345836538330851,0.0345836538330851
"1613",0.446470908762682,0.41431866887043,0.032152239892252,0.032152239892252
"1615",-0.184034196159553,-0.194307627086956,0.010273430927403,0.010273430927403
"1616",-0.120924330019834,-0.118904751024957,-0.00201957899487701,0.00201957899487701
"161882",-0.0637305646362227,-0.0907338108181324,0.0270032461819097,0.0270032461819097
"162",0.121290612337526,0.133810076721495,-0.012519464383969,0.012519464383969
"1622",0.224096338724791,0.204399672028903,0.019696666695888,0.019696666695888
"162282",0.248831719785137,0.207210729363932,0.041620990421205,0.041620990421205
"1627",0.00947755840439693,-0.0283991631943133,0.0378767215987102,0.0378767215987102
"1629",-0.12460443236876,-0.11079712175909,-0.01380731060967,0.01380731060967
"162963",0.0524203133942776,0.060955167870166,-0.0085348544758884,0.0085348544758884
"162966",0.115680018979531,0.095767438847335,0.019912580132196,0.019912580132196
"162967",-0.0919372052231041,-0.107065841516709,0.0151286362936049,0.0151286362936049
"162989",-0.190608573447485,-0.170466612325218,-0.020141961122267,0.020141961122267
"163",-0.143482435789593,-0.126127295690064,-0.017355140099529,0.017355140099529
"163033",0.210744995301047,0.173543669135635,0.037201326165412,0.037201326165412
"163049",-0.0441138012297178,-0.0507466441651064,0.0066328429353886,0.0066328429353886
"163050",-0.0950020711984415,-0.087252013754292,-0.00775005744414951,0.00775005744414951
"163071",-1.01615681696815,-0.94338673066746,-0.07277008630069,0.07277008630069
"163081",-0.200618280742764,-0.175302301059734,-0.02531597968303,0.02531597968303
"163087",-0.261850864131185,-0.244167344678847,-0.017683519452338,0.017683519452338
"163126",0.382277732661961,0.391437965910641,-0.00916023324867998,0.00916023324867998
"1632",-0.0968346691313517,-0.0996339765297116,0.00279930739835989,0.00279930739835989
"1633",0.37660115939795,0.389925192150197,-0.013324032752247,0.013324032752247
"1634",0.535916660759876,0.514109358798455,0.021807301961421,0.021807301961421
"1635",0.430231391754214,0.421365091056529,0.00886630069768501,0.00886630069768501
"163590",-0.489302047957969,-0.446564207324484,-0.042737840633485,0.042737840633485
"163732",1.27421763479849,1.17060171839814,0.10361591640035,0.10361591640035
"163782",-0.0450595770552183,-0.0414425002464399,-0.0036170768087784,0.0036170768087784
"163882",-0.38442178609165,-0.334266339091443,-0.050155447000207,0.050155447000207
"1639",0.0757539121437302,0.0568142456456983,0.0189396664980319,0.0189396664980319
"164",-0.0857584143596221,-0.0883830681761562,0.00262465381653409,0.00262465381653409
"164091",-0.267794623748465,-0.247654997250014,-0.020139626498451,0.020139626498451
"1642",-0.00642831554803152,-0.0123607569220125,0.00593244137398098,0.00593244137398098
"1647",-0.297237167702865,-0.301134498021375,0.00389733031850997,0.00389733031850997
"1649",-0.109975691450261,-0.0531158878484351,-0.0568598036018259,0.0568598036018259
"165",0.993844050754086,0.949807026842721,0.044037023911365,0.044037023911365
"1650",-0.323591702112881,-0.297771506352589,-0.025820195760292,0.025820195760292
"1652",-0.407285684697125,-0.410351299942358,0.00306561524523302,0.00306561524523302
"165215",-0.123358917286086,-0.100820554949676,-0.02253836233641,0.02253836233641
"1653",-0.0011380241322602,-0.0101835241660299,0.0090455000337697,0.0090455000337697
"165324",-0.150906544528177,-0.142981525556944,-0.00792501897123302,0.00792501897123302
"1654",0.0225518520134514,0.0272195752079746,-0.0046677231945232,0.0046677231945232
"1655",-0.109297437170097,-0.10462376998759,-0.004673667182507,0.004673667182507
"1659",-0.149684198192634,-0.134908438804433,-0.014775759388201,0.014775759388201
"166",0.0680437481341014,0.0577025834267479,0.0103411647073535,0.0103411647073535
"1660",-0.0797547860206439,-0.0415465118056486,-0.0382082742149953,0.0382082742149953
"1662",-0.170649500345037,-0.172136858966814,0.00148735862177699,0.00148735862177699
"1663",-0.188045979772108,-0.196251280216546,0.00820530044443801,0.00820530044443801
"166379",0.179590903074164,0.156537184445317,0.023053718628847,0.023053718628847
"1665",0.0867100378878425,0.0953179816828614,-0.0086079437950189,0.0086079437950189
"1666",0.141270563896063,0.134323650082445,0.00694691381361798,0.00694691381361798
"166785",-0.115982409179988,-0.102298830448142,-0.013683578731846,0.013683578731846
"166815",-0.116062078011792,-0.110435725926322,-0.00562635208546999,0.00562635208546999
"166824",-0.00442057866645683,0.00427248554044265,-0.00869306420689948,0.00869306420689948
"166929",0.0200235912890654,0.0400853426566196,-0.0200617513675542,0.0200617513675542
"167153",0.169134143962909,0.174258403274659,-0.00512425931175001,0.00512425931175001
"1672",-1.09463557744799,-1.09926402082441,0.0046284433764201,0.0046284433764201
"167227",-0.223317821764122,-0.214815539389644,-0.00850228237447798,0.00850228237447798
"167359",-0.293944596198749,-0.255642956422007,-0.038301639776742,0.038301639776742
"1674",0.416645375013055,0.385498135877767,0.031147239135288,0.031147239135288
"167410",-0.11936512478716,-0.0874881141611108,-0.0318770106260492,0.0318770106260492
"1675",1.3328571424893,1.29069691403047,0.0421602284588301,0.0421602284588301
"1676",0.0218322169694187,0.0215957151581175,0.0002365018113012,0.0002365018113012
"1677",-0.177457473336755,-0.181817334063655,0.00435986072690001,0.00435986072690001
"1678",-0.24640213332792,-0.229840906454886,-0.016561226873034,0.016561226873034
"168374",-0.110878297823587,-0.0975052591690133,-0.0133730386545737,0.0133730386545737
"168537",1.13155629333461,1.12600578525863,0.0055505080759799,0.0055505080759799
"168544",0.353106220748734,0.297397419148691,0.055708801600043,0.055708801600043
"1687",-0.0517651767948308,-0.0602560690729575,0.0084908922781267,0.0084908922781267
"168850",0.00496953357521106,0.00171994444834476,0.0032495891268663,0.0032495891268663
"169792",-0.203480809809695,-0.258184903100017,0.054704093290322,0.054704093290322
"170384",-0.361321110408969,-0.315612202146513,-0.045708908262456,0.045708908262456
"170394",-0.34561144614514,-0.329511154189858,-0.016100291955282,0.016100291955282
"170463",0.429923856860746,0.394812592894798,0.035111263965948,0.035111263965948
"170506",-0.148896906717864,-0.139185776805307,-0.00971112991255701,0.00971112991255701
"170622",-0.0247594205174397,-0.0389108013484073,0.0141513808309676,0.0141513808309676
"170626",-0.00147034705958065,-0.00691697024964854,0.00544662319006789,0.00544662319006789
"170959",-0.10001386737477,-0.0914074680602757,-0.00860639931449429,0.00860639931449429
"171017",-0.108913807974928,-0.113401148570705,0.004487340595777,0.004487340595777
"171019",0.61983271907346,0.569181190897121,0.050651528176339,0.050651528176339
"171023",0.189442231973532,0.175524755660975,0.013917476312557,0.013917476312557
"171177",-0.0277362541595068,-0.0123727048327607,-0.0153635493267461,0.0153635493267461
"171546",-0.0453852374961378,-0.0436260417846418,-0.001759195711496,0.001759195711496
"171558",0.325104778125415,0.295073858453792,0.030030919671623,0.030030919671623
"171568",-0.00240676073484931,-0.019921071689412,0.0175143109545627,0.0175143109545627
"171586",-0.289752997556036,-0.242524539305429,-0.047228458250607,0.047228458250607
"1716",-0.0625165940380555,-0.0630562783065165,0.000539684268461002,0.000539684268461002
"1717",-0.194980493941097,-0.168611450481771,-0.026369043459326,0.026369043459326
"1718",0.079696698437808,0.0723469540474412,0.0073497443903668,0.0073497443903668
"1725",-0.208800936892351,-0.190139586250664,-0.018661350641687,0.018661350641687
"1727",0.145962034429314,0.139792092294621,0.00616994213469299,0.00616994213469299
"1729",-0.426663685035363,-0.421592888443512,-0.005070796591851,0.005070796591851
"1730",0.0900502563792556,0.105040631754125,-0.0149903753748694,0.0149903753748694
"1734",-1.27604596437249,-1.23328451211486,-0.0427614522576301,0.0427614522576301
"1735",-0.00689609346654618,0.0153774623283081,-0.0222735557948543,0.0222735557948543
"1736",-0.090283265636799,-0.0771500843386737,-0.0131331812981253,0.0131331812981253
"1737",-0.0247518140152191,-0.012778847004055,-0.0119729670111641,0.0119729670111641
"1738",0.062502219002064,0.066243150538183,-0.003740931536119,0.003740931536119
"1739",-0.132431324703548,-0.0957016525506712,-0.0367296721528768,0.0367296721528768
"1741",0.299266503560563,0.31191662257101,-0.012650119010447,0.012650119010447
"1743",-0.0430882733096985,-0.0324497798036817,-0.0106384935060168,0.0106384935060168
"1747",-0.699055141181317,-0.713592237398912,0.014537096217595,0.014537096217595
"1748",-0.0171033766320413,-0.0218941612115021,0.0047907845794608,0.0047907845794608
"1749",-0.451383091414261,-0.463266178415782,0.011883087001521,0.011883087001521
"175",-0.273347124603892,-0.240344716811191,-0.033002407792701,0.033002407792701
"1756",0.327061309387529,0.303631283648377,0.023430025739152,0.023430025739152
"1774",0.219085976778861,0.228611099863133,-0.009525123084272,0.009525123084272
"1777",0.0231608483730866,0.0235981265703902,-0.0004372781973036,0.0004372781973036
"1778",0.00898142319786063,-0.0165680640331913,0.0255494872310519,0.0255494872310519
"178",0.0135968967931526,-0.00211507978112343,0.015711976574276,0.015711976574276
"1781",-0.0226635509601775,-0.0317072865623136,0.0090437356021361,0.0090437356021361
"1783",-0.0306626280141404,-0.0288782868877318,-0.0017843411264086,0.0017843411264086
"1785",-0.16551436587646,-0.148994844639172,-0.016519521237288,0.016519521237288
"1786",-0.0679096667418149,-0.0797389868609324,0.0118293201191175,0.0118293201191175
"1788",-0.247108971292721,-0.209193747913925,-0.037915223378796,0.037915223378796
"1793",0.139428356408589,0.123643315457599,0.01578504095099,0.01578504095099
"1797",-0.225948761732124,-0.205601475768873,-0.020347285963251,0.020347285963251
"1798",-0.412604909112065,-0.37878619801336,-0.033818711098705,0.033818711098705
"18",0.808161935985305,0.729775530279956,0.0783864057053489,0.0783864057053489
"1802",-0.306582133734687,-0.292549316302539,-0.014032817432148,0.014032817432148
"1803",0.415540576625318,0.407853033200649,0.00768754342466904,0.00768754342466904
"1805",0.721356578520984,0.763009986340096,-0.041653407819112,0.041653407819112
"1806",0.773068803662046,0.705756629606111,0.067312174055935,0.067312174055935
"1808",0.734121222564276,0.707532204666088,0.026589017898188,0.026589017898188
"1809",1.20912691590875,1.1607179531546,0.0484089627541502,0.0484089627541502
"1810",0.0140857804242707,0.0228706851183912,-0.0087849046941205,0.0087849046941205
"1815",-0.32185945500971,-0.298347106148173,-0.023512348861537,0.023512348861537
"1819",-0.0102227363225936,-0.0165252626346956,0.006302526312102,0.006302526312102
"182",0.850820792229231,0.834060025424901,0.01676076680433,0.01676076680433
"1820",-0.25659587329335,-0.265810103285545,0.00921422999219501,0.00921422999219501
"1822",0.161686922143881,0.123264325031163,0.038422597112718,0.038422597112718
"1824",-0.345714263997555,-0.343063943129279,-0.00265032086827599,0.00265032086827599
"1825",-0.363883371366166,-0.363725553445524,-0.000157817920642012,0.000157817920642012
"1827",1.06262149522258,1.08093119356172,-0.01830969833914,0.01830969833914
"1829",-0.208036224898106,-0.21655833767053,0.00852211277242401,0.00852211277242401
"1831",0.705273479885193,0.725541050560044,-0.0202675706748511,0.0202675706748511
"1832",-0.290090001005389,-0.292612013455425,0.00252201245003597,0.00252201245003597
"1836",0.312558537183397,0.273146069465825,0.039412467717572,0.039412467717572
"1843",0.40887971440755,0.432203876141573,-0.023324161734023,0.023324161734023
"1845",0.13411475800016,0.131889607776145,0.00222515022401501,0.00222515022401501
"1847",-0.00774177797033794,0.0027702117549443,-0.0105119897252822,0.0105119897252822
"1848",0.498354537917956,0.460398437824705,0.037956100093251,0.037956100093251
"1850",-0.187503988750895,-0.165668335161863,-0.021835653589032,0.021835653589032
"1852",0.30651781537862,0.28679969927915,0.01971811609947,0.01971811609947
"1854",-0.00321165802129708,-0.00282029004635094,-0.00039136797494614,0.00039136797494614
"1856",-0.00949930832090356,-0.00530784531371893,-0.00419146300718463,0.00419146300718463
"1857",0.00808534830900992,-0.00408762643722978,0.0121729747462397,0.0121729747462397
"1859",0.00297146801868696,-0.00421110663576361,0.00718257465445057,0.00718257465445057
"1861",-0.0126808593908421,0.00769690313818413,-0.0203777625290262,0.0203777625290262
"1869",-0.104759925202943,-0.0985808160937855,-0.0061791091091575,0.0061791091091575
"1871",-0.112638547638822,-0.140441454496156,0.027802906857334,0.027802906857334
"1874",0.0237707439058958,0.016300451291128,0.0074702926147678,0.0074702926147678
"1875",-0.00189456651898297,0.0239464876487055,-0.0258410541676885,0.0258410541676885
"1877",-0.0435421416261329,-0.0365091449269312,-0.0070329966992017,0.0070329966992017
"1880",1.04870436731492,1.08994733799821,-0.0412429706832902,0.0412429706832902
"1890",0.121010568797076,0.114869736126132,0.00614083267094401,0.00614083267094401
"1891",-0.0619350597210525,-0.0725993503067613,0.0106642905857088,0.0106642905857088
"1892",0.251719142029519,0.238564018944628,0.013155123084891,0.013155123084891
"1893",0.963984249463632,0.911890036247879,0.052094213215753,0.052094213215753
"1894",-0.0817128017061315,-0.0682204748594027,-0.0134923268467288,0.0134923268467288
"19",0.423142348800095,0.45750079198993,-0.034358443189835,0.034358443189835
"1901",0.817233143060454,0.83629822689261,-0.019065083832156,0.019065083832156
"191",-0.49986259219799,-0.515159283758677,0.015296691560687,0.015296691560687
"1910",0.465508763236024,0.471332399717553,-0.00582363648152895,0.00582363648152895
"1912",0.384589466816313,0.34863631358701,0.035953153229303,0.035953153229303
"1915",0.0124057939671207,-0.0132526661091581,0.0256584600762788,0.0256584600762788
"192286",-0.0184296377730935,-0.0230733698313304,0.0046437320582369,0.0046437320582369
"192666",-0.872996942302621,-0.796948413868847,-0.0760485284337741,0.0760485284337741
"192669",-0.23171423852052,-0.216152306419671,-0.015561932100849,0.015561932100849
"1936",-0.274165443598875,-0.27730230067912,0.00313685708024497,0.00313685708024497
"1938",-0.135629525613356,-0.160894675988291,0.025265150374935,0.025265150374935
"1939",0.247479302195186,0.233249814344395,0.014229487850791,0.014229487850791
"1942",0.00293949336187579,0.00165732954632918,0.00128216381554661,0.00128216381554661
"1945",-0.298701659774707,-0.292216987815779,-0.00648467195892799,0.00648467195892799
"1947",0.13609445346831,0.135587592952536,0.000506860515774005,0.000506860515774005
"1956",0.220451797453234,0.182748228139844,0.03770356931339,0.03770356931339
"1958",0.912454781599078,0.877209901012195,0.035244880586883,0.035244880586883
"196",0.175888421469822,0.191151488320935,-0.015263066851113,0.015263066851113
"196074",-0.110928206368494,-0.104745985589809,-0.00618222077868501,0.00618222077868501
"196294",-0.19845493746571,-0.172411050075049,-0.026043887390661,0.026043887390661
"196383",0.435778268781063,0.447203745652921,-0.011425476871858,0.011425476871858
"1964",-0.0627691139588973,-0.0424892920311117,-0.0202798219277856,0.0202798219277856
"196403",0.507403674544588,0.455920222787087,0.051483451757501,0.051483451757501
"196441",-0.0720211669236038,-0.0564586498029932,-0.0155625171206106,0.0155625171206106
"1965",0.170441057248207,0.170501476438937,-6.04191907300211e-05,6.04191907300211e-05
"196513",-0.130156258309839,-0.125396688964148,-0.00475956934569102,0.00475956934569102
"1967",-0.0876507080692303,-0.0578477222800232,-0.0298029857892071,0.0298029857892071
"1968",-0.033456321425807,-0.0486387773681083,0.0151824559423013,0.0151824559423013
"196883",1.00481330458276,0.975782498604767,0.0290308059779931,0.0290308059779931
"1969",0.109418769684718,0.103189511685146,0.00622925799957201,0.00622925799957201
"197131",-0.443243757788994,-0.396058539695485,-0.047185218093509,0.047185218093509
"197335",-0.200248814860312,-0.173728740195797,-0.026520074664515,0.026520074664515
"1974",0.0155136567434528,0.0248466547957676,-0.0093329980523148,0.0093329980523148
"1977",0.113785903074915,0.150419091082959,-0.036633188008044,0.036633188008044
"1978",0.0960862941502238,0.118853014334319,-0.0227667201840952,0.0227667201840952
"1979",-0.0264312790344078,-0.0209929440885289,-0.0054383349458789,0.0054383349458789
"1981",-0.114462407830878,-0.124345353566082,0.00988294573520401,0.00988294573520401
"1982",0.0392217468417163,0.0446597230492016,-0.0054379762074853,0.0054379762074853
"1983",-0.306398674001635,-0.275965068833809,-0.030433605167826,0.030433605167826
"1984",0.0393485467444588,0.0617994682699938,-0.022450921525535,0.022450921525535
"1992",-0.0150498892807351,0.00672162412083651,-0.0217715134015716,0.0217715134015716
"199223",0.0813534853722674,0.0599618378727897,0.0213916474994777,0.0213916474994777
"1994",0.139536167725097,0.127009168735495,0.012526998989602,0.012526998989602
"199692",0.069016354371216,0.0705092709982426,-0.00149291662702659,0.00149291662702659
"1997",0.11860917218131,0.119272754153515,-0.000663581972205007,0.000663581972205007
"199704",-0.202371013556608,-0.173767934090356,-0.028603079466252,0.028603079466252
"199777",-0.828746612527784,-0.736010222124277,-0.092736390403507,0.092736390403507
"1998",0.178248868501201,0.178798909730624,-0.000550041229423009,0.000550041229423009
"199857",-0.0727076854803733,-0.070435998901021,-0.00227168657935231,0.00227168657935231
"1999",-0.503590005182554,-0.485840011676778,-0.0177499935057761,0.0177499935057761
"2",1.53534684096036,1.44225235059169,0.0930944903686699,0.0930944903686699
"200081",0.0635679563851439,0.06124349606784,0.0023244603173039,0.0023244603173039
"200185",-0.579643122232075,-0.531034139028604,-0.0486089832034711,0.0486089832034711
"2002",0.0196297406975011,0.00522659927549953,0.0144031414220016,0.0144031414220016
"200205",0.058526001307098,0.0214522008878216,0.0370738004192764,0.0370738004192764
"2006",0.845727721854847,0.850409517652274,-0.004681795797427,0.004681795797427
"200845",0.349155019112262,0.34634827826867,0.002806740843592,0.002806740843592
"200894",0.447814864612218,0.445813449291793,0.00200141532042497,0.00200141532042497
"200895",0.07338995957285,0.0774261030422766,-0.0040361434694266,0.0040361434694266
"2009",0.829053017689811,0.819305078990114,0.00974793869969703,0.00974793869969703
"200942",0.334033882010515,0.320581036995257,0.013452845015258,0.013452845015258
"2010",-0.329249019296287,-0.346487464588401,0.017238445292114,0.017238445292114
"2011",-0.157753307842986,-0.186902049908567,0.029148742065581,0.029148742065581
"201158",0.0549878618961472,0.0266628766294605,0.0283249852666867,0.0283249852666867
"201161",-0.443440057797811,-0.427587395707392,-0.015852662090419,0.015852662090419
"201163",-0.557679950775591,-0.517206241128127,-0.040473709647464,0.040473709647464
"201164",-0.14639180747925,-0.141267191701137,-0.00512461577811302,0.00512461577811302
"201176",0.0348673961332004,0.0365850458563152,-0.00171764972311481,0.00171764972311481
"2012",1.31316372276906,1.25028197727826,0.0628817454907999,0.0628817454907999
"201254",0.0335567306462287,0.0372877633350654,-0.0037310326888367,0.0037310326888367
"201266",-0.300873930633129,-0.303178516085977,0.00230458545284801,0.00230458545284801
"201294",-0.205409923726778,-0.175108147421708,-0.03030177630507,0.03030177630507
"2014",0.248880496514891,0.218534847703816,0.030345648811075,0.030345648811075
"201516",-0.226848776679816,-0.187898750556766,-0.03895002612305,0.03895002612305
"201562",-0.111579440248123,-0.119821791008126,0.008242350760003,0.008242350760003
"201626",-0.269897420094821,-0.237019307623067,-0.032878112471754,0.032878112471754
"2017",-0.0392039421619319,-0.0679981258139172,0.0287941836519853,0.0287941836519853
"201799",-0.812112958245359,-0.798155604175823,-0.013957354069536,0.013957354069536
"201895",-0.296413636356292,-0.301047676788688,0.00463404043239601,0.00463404043239601
"201973",0.0943782941308994,0.0996677051116578,-0.0052894109807584,0.0052894109807584
"202018",0.552659356302481,0.507001397565766,0.045657958736715,0.045657958736715
"2022",-0.854637918429773,-0.814288834954943,-0.04034908347483,0.04034908347483
"202243",0.0909884624216263,0.0857000680536548,0.0052883943679715,0.0052883943679715
"2023",-0.252305515042458,-0.262876527810831,0.010571012768373,0.010571012768373
"202333",-0.573942388130058,-0.58083899587438,0.00689660774432199,0.00689660774432199
"2028",0.724155659762006,0.717839062175515,0.00631659758649106,0.00631659758649106
"2029",0.0306850933354687,0.0350174505771958,-0.0043323572417271,0.0043323572417271
"203068",-0.0585107378061167,-0.0798188818315034,0.0213081440253867,0.0213081440253867
"203100",-1.32081295406367,-1.28186464687497,-0.0389483071887,0.0389483071887
"203111",0.0540325797429863,0.0529501800011578,0.0010823997418285,0.0010823997418285
"203197",-0.136892217139108,-0.102374231097813,-0.034517986041295,0.034517986041295
"203228",0.299391510325876,0.301016162052031,-0.001624651726155,0.001624651726155
"203238",-0.296912171335048,-0.265721522299889,-0.031190649035159,0.031190649035159
"203245",-0.161872817420923,-0.152976302743678,-0.008896514677245,0.008896514677245
"203259",-0.246034435089594,-0.234855195613948,-0.011179239475646,0.011179239475646
"203260",-0.373394508228742,-0.363874130317085,-0.009520377911657,0.009520377911657
"203286",-0.0835708084301302,-0.0858464080964371,0.00227559966630689,0.00227559966630689
"2033",-0.175645441380008,-0.140994443440079,-0.034650997939929,0.034650997939929
"203328",0.275930873859879,0.233562907693242,0.042367966166637,0.042367966166637
"2034",0.202196346199976,0.22970826260671,-0.027511916406734,0.027511916406734
"2036",-0.184784962943014,-0.184898932672646,0.000113969729632013,0.000113969729632013
"2037",0.541405517042754,0.531626146686673,0.00977937035608101,0.00977937035608101
"204",-0.0884869000613992,-0.0757790118668676,-0.0127078881945316,0.0127078881945316
"2040",0.825989242269781,0.785148527446702,0.0408407148230789,0.0408407148230789
"2041",-0.196946418994479,-0.229854910614315,0.032908491619836,0.032908491619836
"2049",-0.0222087923571473,-0.0170170618702491,-0.0051917304868982,0.0051917304868982
"205",-0.635132551494733,-0.674283468977478,0.039150917482745,0.039150917482745
"2050",0.0236859882616076,0.0121898152772944,0.0114961729843132,0.0114961729843132
"2052",0.742753181016689,0.733727414294367,0.00902576672232192,0.00902576672232192
"2053",0.620915974229786,0.548053930206104,0.0728620440236819,0.0728620440236819
"205327",0.0370462633001004,0.0129164199764844,0.024129843323616,0.024129843323616
"2054",0.399675124191645,0.377165565832293,0.022509558359352,0.022509558359352
"205428",0.835775563266585,0.810850881446371,0.024924681820214,0.024924681820214
"2055",-0.561326902650651,-0.494344041093276,-0.066982861557375,0.066982861557375
"205564",0.22603135477326,0.205430877731785,0.020600477041475,0.020600477041475
"2057",0.336518204217039,0.324208742962768,0.012309461254271,0.012309461254271
"2058",-0.313585256533917,-0.305576467871847,-0.00800878866207,0.00800878866207
"205860",-0.0993522586898477,-0.105710622807584,0.0063583641177363,0.0063583641177363
"2059",0.625098090188717,0.601057643815276,0.0240404463734409,0.0240404463734409
"2060",0.237932489495896,0.244865139617694,-0.006932650121798,0.006932650121798
"2063",-0.224800596026564,-0.217850224724033,-0.00695037130253098,0.00695037130253098
"206338",0.678882945591752,0.703119585069131,-0.024236639477379,0.024236639477379
"2064",-0.236058087661326,-0.226370911989657,-0.00968717567166899,0.00968717567166899
"2065",-0.491639485032391,-0.505331390983999,0.013691905951608,0.013691905951608
"2067",0.145276495276154,0.154139650804162,-0.00886315552800801,0.00886315552800801
"2068",0.0914121140404021,0.0542648601669226,0.0371472538734795,0.0371472538734795
"207",0.144028682511374,0.124793269715245,0.019235412796129,0.019235412796129
"2071",-0.0385398257636831,-0.0311712062852934,-0.0073686194783897,0.0073686194783897
"2074",-0.0266345148786955,-0.000605266392196731,-0.0260292484864988,0.0260292484864988
"2079",-0.134139685569102,-0.12352185195137,-0.010617833617732,0.010617833617732
"2091",-0.119425275776448,-0.109258633145863,-0.010166642630585,0.010166642630585
"2098",0.0632850935383142,0.0463386799347957,0.0169464136035185,0.0169464136035185
"210",0.162454914680393,0.168553950321691,-0.00609903564129799,0.00609903564129799
"2104",0.164333340091752,0.164981091688348,-0.000647751596596025,0.000647751596596025
"2107",0.0292328965102118,0.0347890672838991,-0.0055561707736873,0.0055561707736873
"2108",-0.0095051885984798,-0.00592360751571584,-0.00358158108276396,0.00358158108276396
"2109",-0.0610719392110927,-0.055566786414507,-0.0055051527965857,0.0055051527965857
"211",-0.341147489661183,-0.335354010658692,-0.005793479002491,0.005793479002491
"2110",0.13670022893419,0.148948000599599,-0.012247771665409,0.012247771665409
"2114",0.113561360256051,0.0921004066631177,0.0214609535929333,0.0214609535929333
"2117",-0.159218511570302,-0.123479886489305,-0.035738625080997,0.035738625080997
"2118",-0.631990443997982,-0.564626894567058,-0.067363549430924,0.067363549430924
"2119",0.141090613956323,0.146665763320849,-0.00557514936452599,0.00557514936452599
"212",0.890717435489547,0.832650069435585,0.058067366053962,0.058067366053962
"2120",0.264754515633348,0.245321826055565,0.019432689577783,0.019432689577783
"2123",1.09687829170805,1.06094281608017,0.03593547562788,0.03593547562788
"2125",-0.0473061094361864,-0.09099244464098,0.0436863352047936,0.0436863352047936
"2130",0.0607927616703799,0.0402194465786643,0.0205733150917156,0.0205733150917156
"2131",0.0283029395117772,0.0375722343228522,-0.009269294811075,0.009269294811075
"2132",0.295283772939271,0.293333004700898,0.00195076823837298,0.00195076823837298
"2135",0.0473920100041933,0.042857179202354,0.0045348308018393,0.0045348308018393
"2137",0.257029007551009,0.234566537374614,0.022462470176395,0.022462470176395
"214",0.274228186812855,0.210978150846866,0.063250035965989,0.063250035965989
"215",-0.376279416749849,-0.366173159445582,-0.010106257304267,0.010106257304267
"2152",1.04489731687419,0.976089651349084,0.068807665525106,0.068807665525106
"2153",0.469564774977094,0.439769397874809,0.029795377102285,0.029795377102285
"2159",0.211532373949018,0.169793305199805,0.041739068749213,0.041739068749213
"2162",2.34733357568776,2.13375552478435,0.21357805090341,0.21357805090341
"2166",-0.201822200797421,-0.201924476848425,0.000102276051003991,0.000102276051003991
"217",-0.327605096555397,-0.347138254476707,0.01953315792131,0.01953315792131
"2177",-0.3344105350177,-0.318832927264708,-0.015577607752992,0.015577607752992
"2178",-0.478018888395373,-0.46114428523192,-0.016874603163453,0.016874603163453
"2180",0.166252458783946,0.16137440187395,0.00487805690999601,0.00487805690999601
"2181",0.31478756684486,0.321574826192904,-0.00678725934804403,0.00678725934804403
