STRING_id,SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B,First.Trimester.Average,Second.Trimester.Average,on_graph,cluster,boyan,is_local_max,updown,btw,cluster_max_btw,is_secreted
9606.ENSP00000314946,RPRM,56475,"reprimo, TP53 dependent G2 arrest mediator homolog",-1.14643808499762,4.2440350873696,-4.98469766898446,5.1501028246135E-05,0.001510075735593,1.92042399317408,4.71303248577772,3.56659440078009,1,2,4,FALSE,red,0,,FALSE
9606.ENSP00000315130,CLU,1191,clusterin,-1.4400596120172,6.71800600686797,-3.95188632754521,0.000655858776499,0.008078027155403,-0.536571119245997,7.30712130269319,5.86706169067598,1,2,103,FALSE,red,420.733951805313,,FALSE
9606.ENSP00000316416,CSH1,1442,chorionic somatomammotropin hormone 1,1.63719645585961,12.3995356780147,3.07499710198604,0.005447216164723,0.033813127056821,-2.54738377037352,11.7297734915267,13.3669699473863,1,4,25,FALSE,green,5.5382638884211,,TRUE
9606.ENSP00000322061,C7,730,complement C7,2.05943694588193,6.75106074701305,8.54124263389474,1.64240121238941E-08,8.75702393795311E-06,9.69642441374521,5.9085638146068,7.96800076048873,1,1,51,FALSE,green,45.0028604974477,,FALSE
9606.ENSP00000322390,FGF13,2258,fibroblast growth factor 13,1.23772427776966,6.3448860981705,5.33660617768515,2.18277830207661E-05,0.000867162179968,2.75334100116629,5.83854434817382,7.07626862594347,1,1,53,FALSE,green,226.271394023956,,FALSE
9606.ENSP00000328923,KANK3,256949,KN motif and ankyrin repeat domains 3,1.22722394214445,5.3461509659659,8.90767670437793,7.85404169755787E-09,6.3652295533688E-06,10.3982188460356,4.84410480781589,6.07132874996034,1,2,0,FALSE,green,224.184752385893,,FALSE
9606.ENSP00000329794,TCEAL7,56849,transcription elongation factor A like 7,-1.20643082186525,3.85070890847766,-4.05421334630812,0.000509895002895,0.006821542375034,-0.294798327732689,4.34424879014981,3.13781796828457,1,2,5,FALSE,red,0.118357487922705,,FALSE
9606.ENSP00000330658,PAPPA,5069,pappalysin 1,1.71784023225618,9.05952053705921,4.91893405324643,6.05142976656198E-05,0.001689618216555,1.76405938916707,8.35676771477259,10.0746079470288,1,2,7,FALSE,green,264,,TRUE
9606.ENSP00000331358,GAST,2520,gastrin,-1.30059925325466,4.85352967752686,-4.37536141276579,0.000230920054952,0.004082610151295,0.468298885446353,5.38559300840376,4.0849937551491,1,2,16,FALSE,red,21.2549299613004,,FALSE
9606.ENSP00000331608,IRX3,79191,iroquois homeobox 3,-2.35102946596396,6.42444962516118,-4.00554517323806,0.000574785366734,0.007375380820388,-0.409897425169408,7.38623440669189,5.03520494072793,1,1,22,FALSE,red,21.359453490771,,FALSE
